日期,收盤價
2025-08-01,60.80
2025-07-31,60.80
2025-07-30,60.80
2025-07-29,60.70
2025-07-28,60.80
2025-07-25,60.80
2025-07-24,60.80
2025-07-23,60.80
2025-07-22,60.70
2025-07-21,60.80
2025-07-18,60.80
2025-07-17,60.90
2025-07-16,60.70
2025-07-15,60.70
2025-07-14,60.60
2025-07-11,60.60
2025-07-10,60.70
2025-07-09,60.70
2025-07-08,60.70
2025-07-07,60.80
2025-07-04,60.70
2025-07-03,60.80
2025-07-02,60.70
2025-07-01,60.50
2025-06-30,60.50
2025-06-27,62.40
2025-06-26,62.30
2025-06-25,62.40
2025-06-24,62.30
2025-06-23,62.30
2025-06-20,62.30
2025-06-19,62.30
2025-06-18,62.30
2025-06-17,62.30
2025-06-16,62.30
2025-06-13,62.10
2025-06-12,62.00
2025-06-11,62.00
2025-06-10,62.00
2025-06-09,62.00
2025-06-06,62.10
2025-06-05,62.00
2025-06-04,61.90
2025-06-03,61.90
2025-06-02,62.00
2025-05-29,62.00
2025-05-28,62.00
2025-05-27,62.00
2025-05-26,61.90
2025-05-23,62.00
2025-05-22,61.90
2025-05-21,61.90
2025-05-20,61.90
2025-05-19,61.90
2025-05-16,61.90
2025-05-15,61.90
2025-05-14,61.90
2025-05-13,61.80
2025-05-12,61.40
2025-05-09,61.50
2025-05-08,61.40
2025-05-07,61.40
2025-05-06,61.30
2025-05-05,61.30
2025-05-02,61.90
2025-04-30,61.90
2025-04-29,61.90
2025-04-28,61.80
2025-04-25,61.70
2025-04-24,61.80
2025-04-23,61.80
2025-04-22,61.70
2025-04-21,61.80
2025-04-18,61.90
2025-04-17,61.90
2025-04-16,61.90
2025-04-15,61.80
2025-04-14,61.60
2025-04-11,61.60
2025-04-10,61.60
2025-04-09,61.30
2025-04-08,61.50
2025-04-07,60.80
2025-04-02,62.00
2025-04-01,62.00
2025-03-31,61.90
2025-03-28,62.00
2025-03-27,62.00
2025-03-26,62.00
2025-03-25,61.80
2025-03-24,61.90
2025-03-21,61.90
2025-03-20,61.90
2025-03-19,61.90
2025-03-18,62.00
2025-03-17,62.00
2025-03-14,61.90
2025-03-13,61.80
2025-03-12,61.90
2025-03-11,62.00
2025-03-10,62.10
2025-03-07,62.10
2025-03-06,62.00
2025-03-05,61.70
2025-03-04,61.30
2025-03-03,61.40
